,name,pdf_url
71,open_access/34300086,https://www.mdpi.com/1660-4601/18/14/7635/pdf
72,open_access/34275140,nan
73,open_access/34458682,https://doi.org/10.2196/26769
74,open_access/34311421,http://arxiv.org/pdf/1912.02620
75,open_access/34298806,https://www.mdpi.com/2072-6694/13/14/3593/pdf
76,open_access/34335727,https://downloads.hindawi.com/journals/cin/2021/9651957.pdf
77,open_access/34298796,https://www.mdpi.com/2072-6694/13/14/3583/pdf
78,open_access/34403873,nan
79,open_access/34326994,https://doi.org/10.7189/jogh.11.04044
80,open_access/34280545,nan
81,open_access/34340198,nan
82,open_access/34283982,nan
83,open_access/34272934,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202101129
84,open_access/34305439,https://link.springer.com/content/pdf/10.1007/s11063-021-10578-8.pdf
85,open_access/33826769,nan
86,open_access/35003541,nan
87,open_access/34325378,nan
88,open_access/34273052,nan
89,open_access/34273039,nan
90,open_access/34412835,nan
91,open_access/34326868,https://downloads.hindawi.com/journals/cin/2021/5396327.pdf
92,open_access/34359366,https://www.mdpi.com/2075-4418/11/7/1280/pdf
93,open_access/34278972,nan
94,open_access/34336889,https://www.frontiersin.org/articles/10.3389/fmed.2021.682843/pdf
95,open_access/34336900,https://www.frontiersin.org/articles/10.3389/fmed.2021.696305/pdf
96,open_access/34335231,https://www.frontiersin.org/articles/10.3389/fnagi.2021.692865/pdf
97,open_access/34304084,https://doi.org/10.1016/j.jad.2021.07.040
98,open_access/33201806,http://spiral.imperial.ac.uk/bitstream/10044/1/91401/2/TBME-01419-2020-R1-preprint.pdf.pdf
99,open_access/34269759,nan
100,open_access/34326869,https://downloads.hindawi.com/journals/cin/2021/6078524.pdf
101,open_access/34198276,nan
102,open_access/34280546,https://doi.org/10.1016/j.gpb.2020.06.026
103,open_access/34447874,https://doi.org/10.1055/a-1490-8960
104,open_access/34336963,https://www.frontiersin.org/articles/10.3389/fcvm.2021.709904/pdf
105,open_access/34337394,https://www.frontiersin.org/articles/10.3389/frai.2021.694815/pdf
106,open_access/33259292,nan
107,open_access/34337396,https://www.frontiersin.org/articles/10.3389/fdata.2021.568352/pdf
108,open_access/34304043,nan
109,open_access/33275575,http://arxiv.org/pdf/2008.02228
110,open_access/34272413,https://www.nature.com/articles/s41598-021-93905-2.pdf
111,open_access/34300597,https://www.mdpi.com/1424-8220/21/14/4854/pdf
112,open_access/34356365,https://www.mdpi.com/2076-3921/10/7/1132/pdf
113,open_access/34350115,https://www.frontiersin.org/articles/10.3389/fonc.2021.686875/pdf
114,open_access/34009128,https://www.jmir.org/2021/7/e22021/PDF
115,open_access/33275573,https://infoscience.epfl.ch/record/282063/files/TBME_Epilepsy_GAN.pdf
116,open_access/34275655,nan
117,open_access/34280779,http://www.thelancet.com/article/S2352396421002851/pdf
118,open_access/34336826,https://www.frontiersin.org/articles/10.3389/fcell.2021.661105/pdf
119,open_access/34359365,https://www.mdpi.com/2075-4418/11/7/1281/pdf
120,open_access/34192686,nan
121,open_access/34300591,https://www.mdpi.com/1424-8220/21/14/4853/pdf
122,open_access/34270780,nan
123,open_access/34388507,nan
124,open_access/34269683,https://medinform.jmir.org/2021/7/e28754/PDF
125,open_access/34264351,nan
126,open_access/34365038,http://www.clinicalnutritionjournal.com/article/S0261561421003216/pdf
127,open_access/34265208,nan
128,open_access/34377246,nan
129,open_access/34349837,https://journals.sagepub.com/doi/pdf/10.1177/17562864211029551
130,open_access/34267327,https://www.nature.com/articles/s42003-021-02393-7.pdf
131,open_access/34303888,https://doi.org/10.1016/j.media.2021.102180
132,open_access/34265012,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0254795&type=printable
133,open_access/34266866,nan
134,open_access/34368767,https://downloads.spj.sciencemag.org/research/2021/9759601.pdf
135,open_access/34704025,https://academic.oup.com/braincomms/advance-article-pdf/doi/10.1093/braincomms/fcab144/39039050/fcab144.pdf
136,open_access/34300572,https://www.mdpi.com/1424-8220/21/14/4833/pdf
137,open_access/34356270,https://www.mdpi.com/2227-9032/9/7/891/pdf
138,open_access/34268728,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/epi.16967
139,open_access/34274342,https://doi.org/10.1016/j.cca.2021.07.015
140,open_access/34264157,nan
141,open_access/34326979,https://downloads.hindawi.com/journals/jhe/2021/8113403.pdf
142,open_access/34266391,https://bmcmedimaging.biomedcentral.com/track/pdf/10.1186/s12880-021-00640-1
143,open_access/34266992,nan
144,open_access/34264004,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/brb3.2238
145,open_access/34335457,https://www.frontiersin.org/articles/10.3389/fneur.2021.704060/pdf
146,open_access/34267261,https://www.nature.com/articles/s41598-021-93783-8.pdf
147,open_access/34300578,https://www.mdpi.com/1424-8220/21/14/4838/pdf
148,open_access/34267331,nan
149,open_access/34335689,https://www.frontiersin.org/articles/10.3389/fgene.2021.680617/pdf
150,open_access/34306240,https://link.springer.com/content/pdf/10.1007/s12559-021-09915-9.pdf
151,open_access/34336754,https://www.frontiersin.org/articles/10.3389/fpubh.2021.642895/pdf
152,open_access/34386617,http://www.cell.com/article/S2405844021016807/pdf
153,open_access/34336661,https://www.frontiersin.org/articles/10.3389/fonc.2021.669437/pdf
154,open_access/34335479,https://www.frontiersin.org/articles/10.3389/fendo.2021.713592/pdf
155,open_access/34300266,https://www.mdpi.com/2077-0383/10/14/3100/pdf
156,open_access/34336000,https://downloads.hindawi.com/journals/bn/2021/3359103.pdf
157,open_access/34259005,nan
158,open_access/34259544,nan
159,open_access/34617028,https://pubs.rsna.org/doi/pdf/10.1148/ryai.2021200279
160,open_access/34276114,https://doi.org/10.1016/j.patrec.2021.06.021
161,open_access/34617022,https://europepmc.org/articles/pmc8489464?pdf=render
162,open_access/34322593,https://doi.org/10.7717/peerj-cs.622
163,open_access/34354553,https://downloads.hindawi.com/journals/cmmi/2021/5294379.pdf
164,open_access/34271146,nan
165,open_access/34335444,https://www.frontiersin.org/articles/10.3389/fneur.2021.669076/pdf
166,open_access/34261540,https://genomemedicine.biomedcentral.com/track/pdf/10.1186/s13073-021-00930-x
167,open_access/34262112,https://www.nature.com/articles/s41746-021-00479-4.pdf
168,open_access/34261663,nan
169,open_access/34345639,https://doi.org/10.1016/j.dib.2021.107264
170,open_access/34336808,https://www.frontiersin.org/articles/10.3389/fbioe.2021.696251/pdf
171,open_access/34260616,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0253340&type=printable
172,open_access/34259974,nan
173,open_access/34336652,https://www.frontiersin.org/articles/10.3389/fonc.2021.653863/pdf
174,open_access/34359346,https://www.mdpi.com/2075-4418/11/7/1263/pdf
175,open_access/34354551,https://downloads.hindawi.com/journals/cmmi/2021/4080305.pdf
176,open_access/34133814,https://doi.org/10.1111/bju.15515
177,open_access/34259591,https://journals.sagepub.com/doi/pdf/10.1177/13524585211029860
178,open_access/34259870,nan
179,open_access/34260593,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0253988&type=printable
180,open_access/34262117,https://www.nature.com/articles/s41746-021-00481-w.pdf
181,open_access/34271159,https://doi.org/10.1016/j.neuroimage.2021.118388
182,open_access/34262114,https://www.nature.com/articles/s41746-021-00480-x.pdf
183,open_access/34262088,https://www.nature.com/articles/s41598-021-93792-7.pdf
184,open_access/34261147,nan
185,open_access/34262079,https://www.nature.com/articles/s41598-021-93804-6.pdf
186,open_access/34335294,https://www.frontiersin.org/articles/10.3389/fphys.2021.684149/pdf
187,open_access/34259921,nan
188,open_access/34300541,https://www.mdpi.com/1424-8220/21/14/4802/pdf
189,open_access/34260415,nan
190,open_access/34261486,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-021-01571-1
191,open_access/34337155,https://bmjophth.bmj.com/content/bmjophth/6/1/e000824.full.pdf
192,open_access/34198284,nan
193,open_access/34298474,nan
194,open_access/34233382,nan
195,open_access/34255175,nan
196,open_access/34359337,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8307337
197,open_access/34256799,https://jneuroengrehab.biomedcentral.com/track/pdf/10.1186/s12984-021-00894-4
198,open_access/34255206,https://hal.archives-ouvertes.fr/hal-03408526/file/MRMP_nemeth_HAL.pdf
199,open_access/34271025,nan
200,open_access/34265329,nan
201,open_access/34254170,nan
202,open_access/34300509,https://ulir.ul.ie/bitstream/10344/10425/2/Ader_2021_Unsupervised.pdf
203,open_access/34621657,https://doi.org/10.5624/isd.20210077
204,open_access/34327181,https://www.frontiersin.org/articles/10.3389/fped.2021.689190/pdf
205,open_access/34278312,https://doi.org/10.1097/cce.0000000000000476
206,open_access/34300525,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8309811
207,open_access/34327133,https://www.frontiersin.org/articles/10.3389/fonc.2021.638262/pdf
208,open_access/34315065,nan
209,open_access/34265424,https://doi.org/10.1016/j.nbd.2021.105444
210,open_access/34255161,https://link.springer.com/content/pdf/10.1007/s00330-021-08151-x.pdf
211,open_access/34336149,https://downloads.hindawi.com/journals/jhe/2021/1579746.pdf
212,open_access/34256808,https://ojrd.biomedcentral.com/track/pdf/10.1186/s13023-021-01936-9
213,open_access/34255197,https://braininformatics.springeropen.com/track/pdf/10.1186/s40708-021-00133-5
214,open_access/34255681,https://www.jmir.org/2021/7/e27822/PDF
215,open_access/34335726,https://doi.org/10.1155/2021/9523039
216,open_access/34255160,https://link.springer.com/content/pdf/10.1007/s00330-021-08126-y.pdf
217,open_access/34290908,https://www.tandfonline.com/doi/pdf/10.1080/2162402X.2021.1947665?needAccess=true
218,open_access/34326805,https://www.frontiersin.org/articles/10.3389/fneur.2021.649521/pdf
219,open_access/34327145,https://www.frontiersin.org/articles/10.3389/fonc.2021.709077/pdf
220,open_access/34276263,https://doi.org/10.1016/j.asoc.2021.107692
221,open_access/34327210,https://www.frontiersin.org/articles/10.3389/fsurg.2021.634629/pdf
222,open_access/34293536,https://doi.org/10.1016/j.media.2021.102161
223,open_access/34384696,nan
224,open_access/34254540,nan
225,open_access/34270966,http://journal.chestnet.org/article/S001236922101326X/pdf
226,open_access/34276971,https://link.springer.com/content/pdf/10.1007/s13755-021-00159-3.pdf
227,open_access/34346318,nan
228,open_access/34253839,https://www.nature.com/articles/s41598-021-93851-z.pdf
229,open_access/34300504,https://www.mdpi.com/1424-8220/21/14/4764/pdf
230,open_access/34253751,https://www.nature.com/articles/s41598-021-93608-8.pdf
231,open_access/34133280,https://ieeexplore.ieee.org/ielx7/7333/9363468/09456857.pdf
232,open_access/34253767,https://www.nature.com/articles/s41598-021-93202-y.pdf
233,open_access/34350068,https://ieeexplore.ieee.org/ielx7/6221039/6563131/09481089.pdf
234,open_access/34322006,https://www.frontiersin.org/articles/10.3389/fnagi.2021.661514/pdf
235,open_access/34253184,https://bmcemergmed.biomedcentral.com/track/pdf/10.1186/s12873-021-00475-7
236,open_access/34251603,nan
237,open_access/34321991,https://www.frontiersin.org/articles/10.3389/fnins.2021.573194/pdf
238,open_access/34321995,https://www.frontiersin.org/articles/10.3389/fnins.2021.691244/pdf
239,open_access/34253769,https://www.nature.com/articles/s41598-021-92776-x.pdf
240,open_access/34322388,https://www.frontiersin.org/articles/10.3389/fonc.2021.687127/pdf
241,open_access/34255661,https://www.jmir.org/2021/7/e26151/PDF
242,open_access/34254199,nan
243,open_access/34265451,nan
244,open_access/34280775,https://doi.org/10.1016/j.compbiomed.2021.104648
245,open_access/34254200,http://arxiv.org/pdf/2006.01693
246,open_access/34254225,nan
247,open_access/34181583,nan
248,open_access/34453326,nan
249,open_access/34252149,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0254368&type=printable
250,open_access/34322084,https://www.frontiersin.org/articles/10.3389/fneur.2021.691057/pdf
251,open_access/34322526,https://www.frontiersin.org/articles/10.3389/fcvm.2021.675431/pdf
252,open_access/34253196,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-021-01574-y
253,open_access/34253750,https://www.nature.com/articles/s41598-021-92692-0.pdf
254,open_access/34251162,https://www.pagepressjournals.org/index.php/bam/article/download/9929/9484
255,open_access/34322068,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.696770/pdf
256,open_access/34255713,https://jmir.org/api/download?alt_name=mhealth_v9i7e26540_app1.pdf&filename=ae7f7116bbfe1e08e5c9e60d10f0c1af.pdf
257,open_access/34359329,https://www.mdpi.com/2075-4418/11/7/1246/pdf
258,open_access/34888528,https://doi.org/10.1038/s43587-021-00082-y
259,open_access/34597264,nan
260,open_access/34254471,https://doi.org/10.3346/jkms.2021.36.e175
261,open_access/34253228,https://ccforum.biomedcentral.com/track/pdf/10.1186/s13054-021-03682-7
262,open_access/34252112,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0253764&type=printable
263,open_access/34300501,https://www.mdpi.com/1424-8220/21/14/4761/pdf
264,open_access/34253799,https://www.nature.com/articles/s41598-021-93632-8.pdf
265,open_access/34253822,https://www.nature.com/articles/s41598-021-93832-2.pdf
266,open_access/34091925,http://arxiv.org/pdf/2101.04854
267,open_access/34101855,nan
268,open_access/34315623,nan
269,open_access/34250557,nan
270,open_access/34303892,https://doi.org/10.1016/j.media.2021.102159
271,open_access/34246271,https://bmcendocrdisord.biomedcentral.com/track/pdf/10.1186/s12902-021-00809-3
272,open_access/34145974,nan
273,open_access/34101845,nan
274,open_access/34271407,https://hal.archives-ouvertes.fr/hal-03412893/file/Xu_CompBiolMed_pub.pdf
275,open_access/34298236,nan
276,open_access/34256948,nan
277,open_access/34252532,nan
278,open_access/34250715,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.13350
279,open_access/34251911,https://doi.org/10.1080/21678421.2021.1927102
280,open_access/34330603,nan
281,open_access/34245310,nan
282,open_access/34245203,nan
283,open_access/34247529,https://journals.sagepub.com/doi/pdf/10.1177/09544119211028380
284,open_access/33704792,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.14834
285,open_access/34244880,nan
286,open_access/34263624,https://apm.amegroups.com/article/viewFile/74038/pdf
287,open_access/34117783,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.15044
288,open_access/34274609,https://doi.org/10.1016/j.cmpb.2021.106275
289,open_access/34243703,https://bmcmedimaging.biomedcentral.com/track/pdf/10.1186/s12880-021-00639-8
290,open_access/34244879,https://link.springer.com/content/pdf/10.1007/s10278-021-00472-z.pdf
291,open_access/34241708,nan
292,open_access/34242325,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0254108&type=printable
293,open_access/34298668,https://www.mdpi.com/2072-6694/13/14/3450/pdf
294,open_access/34257953,https://link.springer.com/content/pdf/10.1007/s13755-021-00154-8.pdf
295,open_access/34307314,https://www.frontiersin.org/articles/10.3389/fbioe.2021.615090/pdf
296,open_access/34253482,nan
297,open_access/34335861,https://downloads.hindawi.com/journals/cmmm/2021/4602465.pdf
298,open_access/34240783,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25565
299,open_access/34246751,nan
300,open_access/34240748,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/epi.16990
301,open_access/34305681,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.684406/pdf
302,open_access/34252452,https://doi.org/10.1016/j.bjane.2021.06.016
303,open_access/34244563,https://www.nature.com/articles/s41598-021-93719-2.pdf
304,open_access/34244208,https://bjo.bmj.com/content/bjophthalmol/early/2021/07/08/bjophthalmol-2021-318866.full.pdf
305,open_access/34268522,https://www.medrxiv.org/content/medrxiv/early/2021/07/09/2021.07.07.21259699.full.pdf
306,open_access/34300453,https://www.mdpi.com/1424-8220/21/14/4713/pdf
307,open_access/34245019,nan
308,open_access/34299797,https://www.mdpi.com/1660-4601/18/14/7346/pdf
309,open_access/34081611,https://www.jmir.org/2021/7/e29514/PDF
310,open_access/34306597,https://downloads.hindawi.com/journals/jhe/2021/6663884.pdf
311,open_access/34305880,https://www.frontiersin.org/articles/10.3389/fmicb.2021.711244/pdf
312,open_access/34241807,https://link.springer.com/content/pdf/10.1007/s11357-021-00411-4.pdf
313,open_access/34238015,https://eprints.soton.ac.uk/449430/1/Gaastra_et_al_Stroke_2021_inc_supp.docx
314,open_access/34333217,nan
315,open_access/34307178,https://www.frontiersin.org/articles/10.3389/fonc.2021.709321/pdf
316,open_access/34622206,https://academic.oup.com/braincomms/advance-article-pdf/doi/10.1093/braincomms/fcab151/38886428/fcab151.pdf
317,open_access/34238846,nan
318,open_access/34356699,https://www.mdpi.com/2079-6374/11/7/228/pdf
319,open_access/34240232,nan
320,open_access/34268519,https://www.medrxiv.org/content/medrxiv/early/2021/07/08/2021.07.06.21260109.full.pdf
321,open_access/34236562,https://link.springer.com/content/pdf/10.1007/s10278-021-00471-0.pdf
322,open_access/35087903,nan
323,open_access/34345227,https://downloads.hindawi.com/journals/cmmi/2021/9915206.pdf
324,open_access/34257471,https://doi.org/10.1016/j.bbe.2021.06.011
325,open_access/34238951,https://www.nature.com/articles/s41598-021-93427-x.pdf
326,open_access/34237739,https://www.karger.com/Article/Pdf/517218
327,open_access/34300212,https://www.mdpi.com/2077-0383/10/14/3046/pdf
328,open_access/34238229,https://bmcmedimaging.biomedcentral.com/track/pdf/10.1186/s12880-021-00637-w
329,open_access/34236578,nan
330,open_access/34305777,https://www.frontiersin.org/articles/10.3389/fneur.2021.644278/pdf
331,open_access/34246469,nan
332,open_access/34240273,nan
333,open_access/34305931,https://www.frontiersin.org/articles/10.3389/fimmu.2021.695806/pdf
334,open_access/34142418,nan
335,open_access/34307153,https://www.frontiersin.org/articles/10.3389/fonc.2021.688182/pdf
336,open_access/34356136,https://www.mdpi.com/2076-3425/11/7/902/pdf
337,open_access/34238992,https://www.nature.com/articles/s41598-021-93658-y.pdf
338,open_access/34364492,nan
339,open_access/34238346,https://arthritis-research.biomedcentral.com/track/pdf/10.1186/s13075-021-02560-5
340,open_access/34238968,https://www.nature.com/articles/s41598-021-93592-z.pdf
341,open_access/34247136,https://doi.org/10.1016/j.tranon.2021.101157
342,open_access/34238246,https://bmcmedimaging.biomedcentral.com/track/pdf/10.1186/s12880-021-00636-x
343,open_access/34245873,http://www.oarsijournal.com/article/S1063458421008359/pdf
344,open_access/34233774,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E553B027CE96F5E6EC23458D0BA8CB26/S0924933821022203a.pdf/div-class-title-predicting-involuntary-hospitalisation-in-psychiatry-a-machine-learning-investigation-div.pdf
345,open_access/34235955,nan
346,open_access/34086596,https://medinform.jmir.org/2021/7/e29986/PDF
347,open_access/34236733,nan
348,open_access/34238923,https://www.nature.com/articles/s41398-021-01488-3.pdf
349,open_access/34232350,https://link.springer.com/content/pdf/10.1007/s00259-021-05473-2.pdf
350,open_access/34306589,https://downloads.hindawi.com/journals/jhe/2021/4894501.pdf
351,open_access/34513220,https://doi.org/10.1364/boe.426803
352,open_access/34232753,nan
353,open_access/34300409,https://www.mdpi.com/1424-8220/21/14/4669/pdf
354,open_access/34255728,https://www.researchprotocols.org/2021/7/e27532/PDF
355,open_access/34300399,https://www.mdpi.com/1424-8220/21/14/4661/pdf
356,open_access/34234179,https://www.nature.com/articles/s41598-021-93186-9.pdf
357,open_access/34300386,https://www.mdpi.com/1424-8220/21/14/4646/pdf
358,open_access/34558818,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hep4.1768
359,open_access/34245826,nan
360,open_access/34233616,https://bmcmedresmethodol.biomedcentral.com/track/pdf/10.1186/s12874-021-01331-9
361,open_access/34307286,https://www.frontiersin.org/articles/10.3389/fpubh.2021.694306/pdf
362,open_access/34234248,https://www.nature.com/articles/s41598-021-93390-7.pdf
363,open_access/34157173,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/onco.13869
364,open_access/34246419,nan
365,open_access/34233555,https://doi.org/10.22541/au.159586055.54894822
366,open_access/34234186,https://www.nature.com/articles/s41598-021-93087-x.pdf
367,open_access/34232404,https://insightsimaging.springeropen.com/track/pdf/10.1186/s13244-021-01044-z
368,open_access/34229451,https://ora.ox.ac.uk/objects/uuid:f6f66a88-c28c-4d97-83a9-9e40882afc34/download_file?safe_filename=Zhang_et_al_2021_Toward_Replacing_Late.pdf&file_format=pdf&type_of_work=Journal+article
369,open_access/34305514,https://www.frontiersin.org/articles/10.3389/fnins.2021.652987/pdf
370,open_access/34307127,https://www.frontiersin.org/articles/10.3389/fonc.2021.646190/pdf
371,open_access/34242690,nan
372,open_access/34356134,https://www.mdpi.com/2076-3425/11/7/900/pdf
373,open_access/34061371,nan
374,open_access/34233526,https://journals.sagepub.com/doi/pdf/10.1177/15353702211018970
375,open_access/34274267,nan
376,open_access/34260974,nan
377,open_access/34307493,https://www.frontiersin.org/articles/10.3389/fcvm.2021.677574/pdf
378,open_access/34256257,nan
379,open_access/34305797,https://www.frontiersin.org/articles/10.3389/fneur.2021.691328/pdf
380,open_access/34245752,nan
381,open_access/34642504,https://doi.org/10.1016/j.patcog.2021.108135
382,open_access/34359308,https://www.mdpi.com/2075-4418/11/7/1225/pdf
383,open_access/34273674,nan
384,open_access/34249142,https://doi.org/10.1016/j.bspc.2021.102960
385,open_access/34248209,https://doi.org/10.1016/j.ijleo.2021.167572
386,open_access/34234154,https://www.nature.com/articles/s41598-021-92944-z.pdf
387,open_access/34245871,nan
388,open_access/34237382,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8528094
389,open_access/34298482,nan
390,open_access/34249170,https://link.springer.com/content/pdf/10.1007/s12652-021-03366-8.pdf
391,open_access/34307679,https://downloads.hindawi.com/journals/bmri/2021/9939134.pdf
392,open_access/34229736,https://arthritis-research.biomedcentral.com/track/pdf/10.1186/s13075-021-02567-y
393,open_access/34230524,https://www.nature.com/articles/s41598-021-93254-0.pdf
394,open_access/32735536,nan
395,open_access/34227014,nan
396,open_access/34295804,https://www.frontiersin.org/articles/10.3389/fonc.2021.613668/pdf
397,open_access/34300378,https://doi.org/10.3390/s21144638
398,open_access/34482951,nan
399,open_access/34228716,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009053&type=printable
400,open_access/34227422,nan
401,open_access/32692687,nan
402,open_access/34230510,https://www.nature.com/articles/s41598-021-93126-7.pdf
403,open_access/34227882,nan
404,open_access/34295809,https://www.frontiersin.org/articles/10.3389/fonc.2021.661123/pdf
405,open_access/34295877,https://www.frontiersin.org/articles/10.3389/fbioe.2021.662749/pdf
406,open_access/34295805,https://www.frontiersin.org/articles/10.3389/fonc.2021.616740/pdf
407,open_access/34229733,https://jhoonline.biomedcentral.com/track/pdf/10.1186/s13045-021-01118-x
408,open_access/34045210,https://www.eneuro.org/content/eneuro/8/4/ENEURO.0475-20.2021.full.pdf
409,open_access/34227396,https://www.ahajournals.org/doi/pdf/10.1161/JAHA.120.020085
410,open_access/34401383,https://doi.org/10.1016/j.invent.2021.100424
411,open_access/34228341,nan
412,open_access/34238616,nan
413,open_access/34231066,nan
414,open_access/34255684,https://medinform.jmir.org/2021/7/e24796/PDF
415,open_access/34268010,https://doi.org/10.7717/peerj.11692
416,open_access/34262646,https://www.oncotarget.com/article/28002/pdf/
