,name,pdf_url
98,open_access/34963455,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-021-01736-y
99,open_access/35009746,https://www.mdpi.com/1424-8220/22/1/203/pdf
100,open_access/34738636,nan
101,open_access/34962866,https://doi.org/10.1109/tmi.2021.3139023
102,open_access/34962326,nan
103,open_access/35054233,https://www.mdpi.com/2075-4418/12/1/66/pdf
104,open_access/34962890,nan
105,open_access/35054223,https://www.mdpi.com/2075-4418/12/1/56/pdf
106,open_access/34963444,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-021-01723-3
107,open_access/34992675,https://downloads.hindawi.com/journals/cmmm/2021/6598631.pdf
108,open_access/34979436,nan
109,open_access/35178483,https://www.jstage.jst.go.jp/article/circrep/4/2/4_CR-21-0151/_pdf
110,open_access/34995955,nan
111,open_access/34905217,nan
112,open_access/34823230,nan
113,open_access/34962860,nan
114,open_access/35071603,https://downloads.hindawi.com/journals/jdr/2021/2751695.pdf
115,open_access/35265354,http://www.stm-journal.ru/en/numbers/2021/6/1750/pdf
116,open_access/34992648,https://downloads.hindawi.com/journals/cin/2021/6342226.pdf
117,open_access/35008745,https://www.mdpi.com/1422-0067/23/1/319/pdf
118,open_access/34977330,https://doi.org/10.1016/j.imu.2021.100825
119,open_access/35027888,https://www.frontiersin.org/articles/10.3389/fncom.2021.773147/pdf
120,open_access/35010508,https://www.mdpi.com/1660-4601/19/1/248/pdf
121,open_access/34968747,nan
122,open_access/35052405,https://www.mdpi.com/2073-4425/13/1/65/pdf
123,open_access/34971977,nan
124,open_access/34966463,https://downloads.hindawi.com/journals/bn/2021/2560388.pdf
125,open_access/35053031,https://www.mdpi.com/2079-7737/11/1/33/pdf
126,open_access/35009710,https://www.mdpi.com/1424-8220/22/1/167/pdf
127,open_access/34988224,https://downloads.hindawi.com/journals/bmri/2021/3248834.pdf
128,open_access/35054218,https://www.mdpi.com/2075-4418/12/1/50/pdf
129,open_access/34797003,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ejn.15537
130,open_access/34968471,nan
131,open_access/34961537,https://ccforum.biomedcentral.com/track/pdf/10.1186/s13054-021-03864-3
132,open_access/34865317,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cnm.3559
133,open_access/34975283,https://link.springer.com/content/pdf/10.1007/s11042-021-11807-x.pdf
134,open_access/34987566,https://downloads.hindawi.com/journals/cin/2021/4931450.pdf
135,open_access/34958305,https://www.jmir.org/2021/12/e27008/PDF
136,open_access/35069951,https://doi.org/10.2478/joeb-2021-0018
137,open_access/34975263,https://link.springer.com/content/pdf/10.1007/s12204-021-2392-3.pdf
138,open_access/35008265,https://www.mdpi.com/2072-6694/14/1/101/pdf
139,open_access/35021138,nan
140,open_access/34975264,https://link.springer.com/content/pdf/10.1007/s12204-021-2393-2.pdf
141,open_access/35054210,https://www.mdpi.com/2075-4418/12/1/43/pdf
142,open_access/35009673,https://www.mdpi.com/1424-8220/22/1/131/pdf
143,open_access/35009675,https://www.mdpi.com/1424-8220/22/1/129/pdf
144,open_access/34963643,nan
145,open_access/34953008,nan
146,open_access/35051867,nan
147,open_access/34953074,nan
148,open_access/35115131,http://arxiv.org/pdf/2106.13869
149,open_access/34979295,nan
150,open_access/34894932,nan
151,open_access/34971983,nan
152,open_access/35004599,https://www.frontiersin.org/articles/10.3389/fpubh.2021.800549/pdf
153,open_access/35002666,https://www.frontiersin.org/articles/10.3389/fninf.2021.778552/pdf
154,open_access/34976110,https://downloads.hindawi.com/journals/cmmm/2021/5745304.pdf
155,open_access/34952584,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-021-01674-9
156,open_access/34986432,nan
157,open_access/34875634,nan
158,open_access/34952908,https://www.nature.com/articles/s41598-021-03894-5.pdf
159,open_access/35002345,https://www.dovepress.com/getfile.php?fileID=77098
160,open_access/34990905,nan
161,open_access/35265932,http://www.cvdigitalhealthjournal.com/article/S2666693621001444/pdf
162,open_access/34974261,nan
163,open_access/35004634,https://www.frontiersin.org/articles/10.3389/fbioe.2021.737055/pdf
164,open_access/34951595,https://www.jmir.org/2021/12/e30805/PDF
165,open_access/35011828,https://www.mdpi.com/2077-0383/11/1/87/pdf
166,open_access/35009666,https://www.mdpi.com/1424-8220/22/1/123/pdf
167,open_access/35054207,https://www.mdpi.com/2075-4418/12/1/40/pdf
168,open_access/34587075,http://arxiv.org/pdf/2108.03799
169,open_access/35002609,https://www.frontiersin.org/articles/10.3389/fnins.2021.797166/pdf
170,open_access/35077935,https://doi.org/10.1016/j.compbiomed.2021.105166
171,open_access/35002684,https://www.frontiersin.org/articles/10.3389/fnagi.2021.804384/pdf
172,open_access/34949101,nan
173,open_access/34951728,nan
174,open_access/34591766,http://arxiv.org/pdf/2108.02817
175,open_access/35047415,https://www.frontiersin.org/articles/10.3389/fcimb.2021.783961/pdf
176,open_access/35054203,https://www.mdpi.com/2075-4418/12/1/36/pdf
177,open_access/35003112,https://www.frontiersin.org/articles/10.3389/fimmu.2021.791621/pdf
178,open_access/34959169,nan
179,open_access/35004751,https://www.frontiersin.org/articles/10.3389/fmed.2021.786414/pdf
180,open_access/35004766,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739486
181,open_access/34976036,https://downloads.hindawi.com/journals/cin/2021/3152618.pdf
182,open_access/34949204,https://translational-medicine.biomedcentral.com/track/pdf/10.1186/s12967-021-03183-9
183,open_access/34950973,https://link.springer.com/content/pdf/10.1007/s00330-021-08409-4.pdf
184,open_access/34166183,https://infoscience.epfl.ch/record/286849/files/TBME2021_0922206_post-print.pdf
185,open_access/35008204,https://www.mdpi.com/2072-6694/14/1/40/pdf
186,open_access/35053013,https://www.mdpi.com/2079-7737/11/1/15/pdf
187,open_access/35135238,https://doi.org/10.3934/mbe.2022093
188,open_access/34255624,nan
189,open_access/35004877,https://www.frontiersin.org/articles/10.3389/fcvm.2021.755109/pdf
190,open_access/35054194,https://www.mdpi.com/2075-4418/12/1/25/pdf
191,open_access/35004294,https://www.frontiersin.org/articles/10.3389/fonc.2021.773196/pdf
192,open_access/34953910,http://www.journalofinfection.com/article/S0163445321006393/pdf
193,open_access/35002934,https://www.frontiersin.org/articles/10.3389/fneur.2021.792678/pdf
194,open_access/34851830,https://ieeexplore.ieee.org/ielx7/7333/4359219/09632600.pdf
195,open_access/35002667,https://www.frontiersin.org/articles/10.3389/fninf.2021.781551/pdf
196,open_access/34941897,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0261571&type=printable
197,open_access/34101581,nan
198,open_access/34974233,nan
199,open_access/35035786,https://doi.org/10.1016/j.csbj.2021.12.028
200,open_access/34941536,nan
201,open_access/34937587,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F1E1D0EF227E8601F88BF19090CA383F/S0924933821022483a.pdf/div-class-title-evaluating-the-performance-of-machine-learning-models-for-automatic-diagnosis-of-patients-with-schizophrenia-based-on-a-single-site-dataset-of-440-participants-div.pdf
202,open_access/35124367,nan
203,open_access/35004588,https://www.frontiersin.org/articles/10.3389/fpubh.2021.788376/pdf
204,open_access/34968861,nan
205,open_access/35002923,https://www.frontiersin.org/articles/10.3389/fneur.2021.761092/pdf
206,open_access/34949699,nan
207,open_access/35004892,https://www.frontiersin.org/articles/10.3389/fcvm.2021.777757/pdf
208,open_access/34955288,nan
209,open_access/35055322,https://www.mdpi.com/2075-4426/12/1/7/pdf
210,open_access/34890061,nan
211,open_access/34242159,nan
212,open_access/34976321,https://downloads.hindawi.com/journals/jhe/2021/1251199.pdf
213,open_access/35004272,https://www.frontiersin.org/articles/10.3389/fonc.2021.745001/pdf
214,open_access/34941924,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0261511&type=printable
215,open_access/35076602,https://www.mdpi.com/2379-139X/8/1/3/pdf
216,open_access/34812539,nan
217,open_access/34976323,https://downloads.hindawi.com/journals/jhe/2021/2401256.pdf
218,open_access/34941878,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0259051&type=printable
219,open_access/34940847,nan
220,open_access/35002915,https://www.frontiersin.org/articles/10.3389/fneur.2021.742654/pdf
221,open_access/35024015,https://downloads.hindawi.com/journals/cmmi/2021/7830909.pdf
222,open_access/35003085,https://www.frontiersin.org/articles/10.3389/fimmu.2021.769685/pdf
223,open_access/34974232,nan
224,open_access/34110986,https://ieeexplore.ieee.org/ielx7/10/9662286/09451595.pdf
225,open_access/34280088,https://ieeexplore.ieee.org/ielx7/10/4359967/09490357.pdf
226,open_access/34951030,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/clc.23762
227,open_access/34939745,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cns.13773
228,open_access/34954350,https://doi.org/10.1016/j.ymeth.2021.12.009
229,open_access/35054189,https://www.mdpi.com/2075-4418/12/1/22/pdf
230,open_access/34242161,nan
231,open_access/34971918,nan
232,open_access/34935978,nan
233,open_access/35011771,https://www.mdpi.com/2077-0383/11/1/31/pdf
234,open_access/34954026,https://doi.org/10.1016/j.neuroimage.2021.118851
235,open_access/34936171,nan
236,open_access/34936449,https://www.science.org/doi/pdf/10.1126/sciadv.abh2724?download=true
237,open_access/34939246,nan
238,open_access/35009581,https://www.mdpi.com/1424-8220/22/1/34/pdf
239,open_access/35008198,https://www.mdpi.com/2072-6694/14/1/36/pdf
240,open_access/35054182,https://www.mdpi.com/2075-4418/12/1/15/pdf
241,open_access/35054177,https://www.mdpi.com/2075-4418/12/1/10/pdf
242,open_access/34937750,nan
243,open_access/35054180,https://www.mdpi.com/2075-4418/12/1/11/pdf
244,open_access/34952109,nan
245,open_access/34973606,nan
246,open_access/34954034,nan
247,open_access/35054183,https://www.mdpi.com/2075-4418/12/1/16/pdf
248,open_access/35005616,https://www.frontiersin.org/articles/10.3389/frai.2021.809321/pdf
249,open_access/34897703,nan
250,open_access/34971855,nan
251,open_access/34936195,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.13506
252,open_access/34955679,https://link.springer.com/content/pdf/10.1007/s11042-021-11787-y.pdf
253,open_access/32092028,nan
254,open_access/35056318,https://www.mdpi.com/1648-9144/58/1/9/pdf
255,open_access/34937811,https://www.jstage.jst.go.jp/article/endocrj/advpub/0/advpub_EJ21-0447/_pdf
256,open_access/35227445,nan
257,open_access/34936438,https://www.science.org/doi/pdf/10.1126/sciadv.abl4146?download=true
258,open_access/35009591,https://www.mdpi.com/1424-8220/22/1/53/pdf
259,open_access/35024010,https://downloads.hindawi.com/journals/cmmi/2021/2015780.pdf
260,open_access/35054395,https://www.mdpi.com/2075-1729/12/1/1/pdf
261,open_access/34961802,https://doi.org/10.1016/j.paid.2021.111461
262,open_access/34934144,https://www.nature.com/articles/s41598-021-03806-7.pdf
263,open_access/34935742,https://journals.lww.com/jcnjournal/Abstract/9000/The_Utility_of_Nursing_Notes_Among_Medicare.99142.aspx
264,open_access/34993152,https://www.frontiersin.org/articles/10.3389/fonc.2021.801876/pdf
265,open_access/34942222,nan
266,open_access/34934149,https://www.nature.com/articles/s41598-021-03813-8.pdf
267,open_access/34873978,nan
268,open_access/34970330,https://downloads.hindawi.com/journals/cmmm/2021/7936548.pdf
269,open_access/34934140,https://www.nature.com/articles/s41746-021-00541-1.pdf
270,open_access/35008177,https://www.mdpi.com/2072-6694/14/1/12/pdf
271,open_access/34932550,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009712&type=printable
272,open_access/35154882,https://doi.org/10.1364/boe.446214
273,open_access/34935230,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jocn.16182
274,open_access/34931664,nan
275,open_access/35028609,http://www.cell.com/article/S2666379121003396/pdf
276,open_access/35005058,https://www.spiedigitallibrary.org/journals/journal-of-medical-imaging/volume-8/issue-6/064502/Evaluation-of-multiple-open-source-deep-learning-models-for-detecting/10.1117/1.JMI.8.6.064502.pdf
277,open_access/34935652,nan
278,open_access/35055316,https://www.mdpi.com/2075-4426/12/1/1/pdf
279,open_access/34993145,https://www.frontiersin.org/articles/10.3389/fonc.2021.786346/pdf
280,open_access/34970309,https://downloads.hindawi.com/journals/cin/2021/2392395.pdf
281,open_access/34992592,https://www.frontiersin.org/articles/10.3389/fimmu.2021.742080/pdf
282,open_access/34933327,https://ashpublications.org/bloodadvances/article-pdf/doi/10.1182/bloodadvances.2021005800/1855649/bloodadvances.2021005800.pdf
283,open_access/34934084,https://www.nature.com/articles/s41598-021-03341-5.pdf
284,open_access/34931859,https://pubs.rsna.org/doi/pdf/10.1148/radiol.210937
285,open_access/34874864,https://ieeexplore.ieee.org/ielx7/7333/4359219/09641843.pdf
286,open_access/34973583,nan
287,open_access/34936894,http://www.onlinejcf.com/article/S1071916421004991/pdf
288,open_access/35135235,https://doi.org/10.3934/mbe.2022090
289,open_access/34931008,https://www.nature.com/articles/s41598-021-03825-4.pdf
290,open_access/34933123,https://doi.org/10.1016/j.neuroimage.2021.118790
291,open_access/34928978,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0261401&type=printable
292,open_access/34943632,https://www.mdpi.com/2075-4418/11/12/2396/pdf
293,open_access/34966444,https://downloads.hindawi.com/journals/cmmm/2021/7433186.pdf
294,open_access/34952282,https://doi.org/10.1016/j.ijmedinf.2021.104667
295,open_access/34928523,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/path.5858
296,open_access/34966518,https://doi.org/10.1155/2021/1302989
297,open_access/34960595,https://www.mdpi.com/1424-8220/21/24/8503/pdf
298,open_access/34928791,http://arxiv.org/pdf/2102.01284
299,open_access/34930373,https://jneuroengrehab.biomedcentral.com/track/pdf/10.1186/s12984-021-00975-4
300,open_access/34928973,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0260681&type=printable
301,open_access/34930738,https://bmjopen.bmj.com/content/bmjopen/11/12/e052902.full.pdf
302,open_access/34930952,https://www.nature.com/articles/s41598-021-03572-6.pdf
303,open_access/34988091,https://www.frontiersin.org/articles/10.3389/fmed.2021.771608/pdf
304,open_access/34930921,https://www.nature.com/articles/s41598-021-03043-y.pdf
305,open_access/34957947,nan
306,open_access/34927450,https://www.ahajournals.org/doi/pdf/10.1161/JAHA.121.022576
307,open_access/34987547,https://www.frontiersin.org/articles/10.3389/fgene.2021.761141/pdf
308,open_access/34959052,https://doi.org/10.1016/j.nicl.2021.102921
309,open_access/34924086,nan
310,open_access/34945278,https://www.mdpi.com/2077-0383/10/24/5982/pdf
311,open_access/35036125,https://doi.org/10.7717/peerj.12572
312,open_access/34930937,https://www.nature.com/articles/s41598-021-03554-8.pdf
313,open_access/34950750,https://doi.org/10.1101/2021.09.16.21263707
314,open_access/34937047,https://doi.org/10.1097/apo.0000000000000466
315,open_access/34988015,https://www.frontiersin.org/articles/10.3389/fonc.2021.770683/pdf
316,open_access/34930374,https://ojrd.biomedcentral.com/track/pdf/10.1186/s13023-021-02150-3
317,open_access/34930380,https://jneuroengrehab.biomedcentral.com/track/pdf/10.1186/s12984-021-00972-7
318,open_access/34945004,https://www.mdpi.com/2072-6694/13/24/6384/pdf
319,open_access/34923855,nan
320,open_access/34928445,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8784497
321,open_access/34966525,https://downloads.hindawi.com/journals/jhe/2021/6112671.pdf
322,open_access/34942278,nan
323,open_access/35172253,nan
324,open_access/34966445,https://downloads.hindawi.com/journals/cmmm/2021/8500314.pdf
325,open_access/34933537,https://www.pagepressjournals.org/index.php/aiua/article/download/aiua.2021.4.418/9774
326,open_access/34928449,https://insightsimaging.springeropen.com/track/pdf/10.1186/s13244-021-01137-9
327,open_access/34928786,nan
328,open_access/34928453,https://insightsimaging.springeropen.com/track/pdf/10.1186/s13244-021-01134-y
329,open_access/34930966,https://www.nature.com/articles/s41598-021-03632-x.pdf
330,open_access/34927419,nan
331,open_access/34927343,nan
332,open_access/34929183,nan
333,open_access/34933178,http://www.thelancet.com/article/S235239642100551X/pdf
334,open_access/34934420,https://downloads.hindawi.com/journals/cin/2021/6089677.pdf
335,open_access/34930637,nan
336,open_access/34926205,https://doi.org/10.18240/ijo.2021.12.13
337,open_access/34961825,https://doi.org/10.1155/2021/4272411
338,open_access/34946323,https://www.mdpi.com/1648-9144/57/12/1378/pdf
339,open_access/34953355,nan
340,open_access/34922532,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-021-01722-4
341,open_access/34922553,https://cardiab.biomedcentral.com/track/pdf/10.1186/s12933-021-01434-z
342,open_access/34921619,https://link.springer.com/content/pdf/10.1007/s00330-021-08419-2.pdf
343,open_access/34922571,https://jneuroengrehab.biomedcentral.com/track/pdf/10.1186/s12984-021-00965-6
344,open_access/34929344,nan
345,open_access/34922629,https://jbiomedsem.biomedcentral.com/track/pdf/10.1186/s13326-021-00255-z
346,open_access/34933166,nan
347,open_access/34960551,https://www.mdpi.com/1424-8220/21/24/8455/pdf
348,open_access/34922509,https://bmcoralhealth.biomedcentral.com/track/pdf/10.1186/s12903-021-02016-x
349,open_access/34926212,https://doi.org/10.18240/ijo.2021.12.20
350,open_access/34955650,https://www.dovepress.com/getfile.php?fileID=76872
351,open_access/34969636,nan
352,open_access/34945852,https://www.mdpi.com/2075-4426/11/12/1380/pdf
353,open_access/34976794,https://www.frontiersin.org/articles/10.3389/fonc.2021.737368/pdf
354,open_access/34924175,nan
355,open_access/34920724,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-021-01712-6
356,open_access/34943617,https://www.mdpi.com/2075-4418/11/12/2383/pdf
357,open_access/34921162,https://www.nature.com/articles/s41598-021-03376-8.pdf
358,open_access/34918423,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jmri.27978
359,open_access/34976936,https://www.frontiersin.org/articles/10.3389/fpubh.2021.795007/pdf
360,open_access/35058187,https://doi.org/10.1016/j.slasd.2021.12.003
361,open_access/34942395,nan
362,open_access/34934034,nan
363,open_access/34944970,https://www.mdpi.com/2072-6694/13/24/6350/pdf
364,open_access/34928886,https://journals.lww.com/jaaos/Fulltext/9900/Supervised_Machine_Learning_for_Predicting_Length.298.aspx
365,open_access/34945853,https://www.mdpi.com/2075-4426/11/12/1382/pdf
366,open_access/34943615,https://www.mdpi.com/2075-4418/11/12/2379/pdf
367,open_access/34954610,https://doi.org/10.1016/j.compbiomed.2021.105153
368,open_access/34988543,https://doi.org/10.1016/j.ailsci.2021.100020
369,open_access/34918621,nan
370,open_access/34960091,https://www.mdpi.com/2072-6643/13/12/4539/pdf
371,open_access/34943262,https://www.mdpi.com/2079-7737/10/12/1347/pdf
372,open_access/35063809,nan
373,open_access/34963093,nan
374,open_access/34918955,nan
375,open_access/34920680,nan
376,open_access/34944753,https://www.mdpi.com/2227-9059/9/12/1937/pdf
377,open_access/34920705,https://bmcgastroenterol.biomedcentral.com/track/pdf/10.1186/s12876-021-02055-2
378,open_access/34960517,https://www.mdpi.com/1424-8220/21/24/8424/pdf
379,open_access/34942393,nan
380,open_access/34975391,https://www.frontiersin.org/articles/10.3389/fnins.2021.795539/pdf
381,open_access/34913210,nan
382,open_access/34913723,nan
383,open_access/34953357,nan
384,open_access/34975381,https://www.frontiersin.org/articles/10.3389/fnins.2021.778767/pdf
385,open_access/34956569,https://downloads.hindawi.com/journals/jhe/2021/3514821.pdf
386,open_access/34916211,nan
387,open_access/34931118,https://link.springer.com/content/pdf/10.1007/s10723-021-09596-6.pdf
388,open_access/34975879,https://www.frontiersin.org/articles/10.3389/fimmu.2021.786828/pdf
389,open_access/34914727,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0260776&type=printable
390,open_access/34977096,https://www.frontiersin.org/articles/10.3389/fmed.2021.795038/pdf
391,open_access/34998111,nan
392,open_access/34937995,https://doi.org/10.1016/j.eswa.2021.116366
393,open_access/34959158,nan
394,open_access/34956568,https://downloads.hindawi.com/journals/jhe/2021/3413692.pdf
395,open_access/34946464,https://www.mdpi.com/2227-9032/9/12/1738/pdf
396,open_access/34916318,https://bmjopen.bmj.com/content/bmjopen/11/12/e053173.full.pdf
397,open_access/34931129,https://link.springer.com/content/pdf/10.1007/s12559-021-09978-8.pdf
398,open_access/34977279,http://www.ejropen.com/article/S235204772100071X/pdf
399,open_access/34914007,https://link.springer.com/content/pdf/10.1007/s00261-021-03373-5.pdf
400,open_access/34945849,https://www.mdpi.com/2075-4426/11/12/1377/pdf
401,open_access/34977184,https://www.frontiersin.org/articles/10.3389/fcvm.2021.771246/pdf
402,open_access/34915849,https://bmcinfectdis.biomedcentral.com/track/pdf/10.1186/s12879-021-06971-2
403,open_access/34916529,https://www.nature.com/articles/s41598-021-03198-8.pdf
404,open_access/34922828,nan
405,open_access/34911362,nan
406,open_access/34956556,https://downloads.hindawi.com/journals/jhe/2021/1819112.pdf
407,open_access/34944740,https://www.mdpi.com/2227-9059/9/12/1924/pdf
408,open_access/34914763,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0261285&type=printable
409,open_access/34923098,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8972393
410,open_access/34954633,nan
411,open_access/34929463,nan
412,open_access/34956565,https://downloads.hindawi.com/journals/jhe/2021/2961697.pdf
413,open_access/34936544,nan
414,open_access/34914728,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0261131&type=printable
415,open_access/34975444,https://www.frontiersin.org/articles/10.3389/fninf.2021.782262/pdf
416,open_access/34948885,https://www.mdpi.com/1660-4601/18/24/13278/pdf
417,open_access/34913545,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25748
418,open_access/34918174,nan
